conversation_tagging_id	index_en	id	msg	time	chat_id	user_id	word count	Language	Preassigned Topic	Preassigned Subtopic	Topic_L1	Topic_L2	AnswerType	Confirmation	Scenario
1603	39906	386780	USSD how to check balance?	1477448314	16529	0	5	English	Billing	Billing Details	Billing	Document	Procedure	False	HowViewBill
1772	44368	404594	How much i have to pay for this account?	1477978808	17311	0	9	English	Billing	Billing Charges	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
1779	44510	406154	How much do I owe you?	1477985368	17369	0	6	English	Billing	Un-bar lines - Overdue Payment	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
1799	45065	408072	bill outstanding	1478003344	17464	0	2	English	Billing	Billing Charges	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
1799	45067	408155	Hi, I would like to check the current bill amount for 0127587078 ? Is it rm 29.85. 	1478005018	17464	0	15	English	Billing	Billing Charges	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
1805	45175	408451	Can u pls check my bill i need to pay for no 01111003115 	1478046321	17480	0	13	English	Billing	Billing Charges	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
1805	45190	408473	May i know 144.61 is for what month?	1478046796	17480	0	8	English	Billing	Billing Charges	Billing	BillOutstanding	ObjectTime	False	Others
1811	45323	408849	hello, i wanna ask if i still have the outstanding payment or not?	1478050310	17500	0	13	English	Billing	Billing Charges	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
1812	45375	408896	i just wan to check my bill on thaht number	1478050637	17502	0	10	English	Billing	Payment Channel	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
1813	45385	408887	last month i just paid my bill rm 235 nearly month end.then i go for travelling oversea. come back on 25 october. until today, my bill reach rm 125 already? how come?	1478050566	17503	0	30	English	Billing	Billing Charges	Billing	BillOutstanding	Reason	False	WhyBillAmount
1813	45387	408893	please kindly explain the bill or else i will cut off the line this month.	1478050594	17503	0	15	English	Billing	Billing Charges	Billing	BillOutstanding	Reason	False	WhyBillAmount
1813	45398	408956	how can i call for rm 58.27 in just a few days??	1478051363	17503	0	11	English	Billing	Billing Charges	Billing	BillOutstanding	Reason	False	WhyBillAmount
1814	45409	408977	Can you let me know my outstanding bill amount ?	1478051573	17506	0	10	English	Billing	Increase credit limit	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
1814	45418	409011	I saw that on the bill but I don;t think it is correct. I have paid for July and AUg	1478051784	17506	0	20	English	Billing	Increase credit limit	Billing	BillOutstanding	Reason	False	WhyBillAmount
1814	45422	409041	so the outstanding amiunt should not be 72.71 	1478051948	17506	0	8	English	Billing	Increase credit limit	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
1814	45425	409088	so can you pls confirm the outstanding amoutn for me to pay ?	1478052218	17506	0	13	English	Billing	Increase credit limit	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
1818	45536	409526	Double confirming bill amount	1478055679	17526	0	4	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
1818	45544	409543	I just want to double confirm my total amount im due as i received an sms a week ago saying it's rm 41.94 and now i see on the website, it's rm 85.40 	1478055906	17526	0	31	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
1818	45547	409563	besides, i pay every month. my last payment is rm 45 on 10 Oct. so why is there extra to pay again	1478056144	17526	0	21	English	Billing	Billing Details	Billing	BillOutstanding	Reason	False	WhyBillAmount
1819	45559	409565	how much i hv to pay for my bill ?	1478056185	17529	0	10	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
1819	45589	409709	how much for 011 5508 7447 ?	1478057101	17529	0	7	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
1824	45754	410052	HI, I CAN'T UNDERSTAND WHY MY CALL ON 31 OCT RM 5.22 YOU KEY IN DEC INVOICE INSTEAD NOV INVOICE	1478059205	17547	0	20	English	Billing	Billing Dispute	Billing	BillOutstanding	Reason	False	WhyBillAmount
1824	45764	410089	THE CALL MADE ON 31 OCT 2016 21.19.49 DURATION 00 : 43 : 15 WHY RED 1 BIIL IT ON DEC NOT NOV	1478059615	17547	0	19	English	Billing	Billing Dispute	Billing	BillOutstanding	Reason	False	WhyBillAmount
1824	45766	410097	THIS OCTOBER USAGE WHY BILL IN DEC INVOICE?????	1478059737	17547	0	8	English	Billing	Billing Dispute	Billing	BillOutstanding	Reason	False	WhyBillAmount
1826	45804	410381	If my balance is negative, is that indicates the negative amount is what i have in my account? Means if the total amount due is negative amount, then i still dont have to pay bill?	1478062669	17559	0	35	English	Billing	Billing Details	Billing	BillOutstanding	ObjectDefinition	True	WhichFieldToPay
1831	45961	411507	hi, i had misunderstand for my bill, can you check details for me, thanks. my phone number is 0166147226 	1478070133	17609	0	19	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
1834	46052	411736	CAN I CHECK MY BILL	1478072176	17616	0	5	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
1834	46056	411745	why this month i need pay 245.46 ?	1478072272	17616	0	7	English	Billing	Billing Details	Billing	BillOutstanding	Reason	False	WhyBillAmount
1834	46066	411816	there record is this month 120.09 	1478072672	17616	0	6	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
1836	46128	411875	RM 40 and RM 30 will be charged in my next bill	1478073101	17620	0	10	English	Billing	Billing Dispute	Billing	None	None	True	None
1842	46245	412602	I received the sms that says I have to pay RM 67.03 by 1 st dec	1478078976	17646	0	15	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
1842	46250	412614	may I know what is the RM 67.03 for?	1478079056	17646	0	9	English	Billing	Billing Details	Billing	BillOutstanding	Reason	False	WhyBillAmount
1842	46256	412622	last month's was Rm 16 +	1478079107	17646	0	5	English	Billing	Billing Details	Billing	None	None	False	None
1844	46342	413032	may i know why my total bill is more than 100 this month?	1478085558	17666	0	13	English	Billing	Billing Details	Billing	BillOutstanding	Reason	False	WhyBillAmount
1844	46369	413102	so how much is my total bill this month?	1478086463	17666	0	9	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
1844	46371	413105	i dont understand why it costs me soo much?	1478086486	17666	0	9	English	Billing	Billing Details	Billing	BillOutstanding	Reason	False	WhyBillAmount
1844	46372	413107	it should be around 70 - 80 only as i know my usage	1478086517	17666	0	13	English	Billing	Billing Details	Billing	None	None	False	None
1846	46436	413331	its a bit confusing in your billing. what is my total usage for the month October and November without carry forward ?	1478091960	17675	0	22	English	Billing	Data Bundle / PPU Rate	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
1846	46438	413335	thank you. i want to know the amount that I have to pay ?	1478092167	17675	0	14	English	Billing	Data Bundle / PPU Rate	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
1846	46440	413349	I know that. I wanted to know what was the total monthly charges that I incurred for Oct and Nov? Please let me the actual 1 without carry forward amount ?	1478092339	17675	0	31	English	Billing	Data Bundle / PPU Rate	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
1855	46694	414026	I already pay for my bill rm 50 	1478136960	17709	0	7	English	Billing	Billing Details	Billing	PaymentStatus	ObjectOthers	False	ConfirmPaymentReceived
1855	46695	414030	Supposed to be my bill is 133.00 	1478136979	17709	0	7	English	Billing	Billing Details	Billing	BillOutstanding	Reason	False	WhyBillAmount
1857	46740	414237	hye, may I know the outstanding bill of phone number 0123354985 	1478138368	17723	0	11	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
1870	47010	415532	I click "download & pay bill" for the November bill, I need to pay RM 19.08 	1478149475	17768	0	16	English	Billing	Billing Dispute	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
1872	47049	415378	help to check this no 0148742525 still got outstanding?	1478147989	17771	0	9	English	Billing	Unsuspend lines - (Within 50 days)	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
1878	47200	416077	I want to ask about the amount I have to pay	1478156438	17806	0	11	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
1878	47202	416082	because Im sure I already paid for September bill. So I have to pay only for October am i right ?	1478156488	17806	0	21	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
1878	47218	416153	I check the statement, my October bill is rm 139 	1478157483	17806	0	9	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
1883	47349	416651	Now i recceive statement 01.11.16 	1478162287	17834	0	5	English	Billing	Billing Charges	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
1898	47755	418478	Balance Brought Forward, RM 13 is Sep bills?	1478226181	17916	0	7	English	Billing	Billing Charges	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
1901	47814	418767	my question is what is my latest bill for nov? for verification, my name is Arfah, last 4 digit IC 6708 	1478229057	17930	0	21	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
1903	47839	418806	Can I Ask regaradidingmy bill	1478229410	17933	0	5	English	Billing	Billing Charges	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
1909	47957	419197	PLEASE check my bill after less	1478233401	17950	0	6	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
1909	47959	419207	total current bill including outstanding	1478233436	17950	0	5	English	Billing	Billing Details	Billing	BillBreakdown	ObjectNumeric	False	ItemAmount
1911	48001	419666	no. 3 total for 4 lines including my 013 8396226 and 019 8896239 is how much the bills please?	1478240363	17974	0	19	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
1914	48097	420215	can i know the balance i have now?	1478246551	17998	0	8	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
1915	48105	420205	how much do I need to pay for October?	1478246473	18004	0	9	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
1915	48106	420208	What is the meaning of balance brought forward?	1478246515	18004	0	8	English	Billing	Billing Details	Billing	BillBreakdown	ObjectDefinition	False	ItemDefinition
1915	48112	420230	Total current utilisation refers to?	1478246679	18004	0	5	English	Billing	Billing Details	Billing	BillBreakdown	ObjectDefinition	False	ItemDefinition
1916	48151	420315	ACTUALLY NOW I NEED TO HOW MUCH OF MY BILL?	1478247671	18006	0	10	English	Billing	Reprint / Resend Bill	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
1923	48304	421001	but my bill is rm 29.68 	1478257820	18040	0	5	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
1924	48361	421154	So can u help check this line have outstading	1478259718	18044	0	9	English	Billing	Auto Debit Application	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
1924	48366	421159	So now my outstading amount is ?	1478259837	18044	0	7	English	Billing	Auto Debit Application	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
1924	48369	421162	OK please help check amount outstading	1478259894	18044	0	6	English	Billing	Auto Debit Application	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
1924	48372	421165	This is total bill for October and November ?	1478259994	18044	0	9	English	Billing	Auto Debit Application	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
1927	48401	421534	I am Ms Hii Chieu Eng, 0198940405. Can you help me to check what is my overpaid amount that I have pay?	1478309640	18066	0	22	English	Billing	Billing Details	Billing	BillBreakdown	ObjectNumeric	True	ItemAmount
1927	48402	421538	Bsed on my record I have paid Rm 12.82 RM 29.90 RM 37.00 RM 50.00 and RM 30. So how much actually I have amount overpaid for my ac 201672458 ?	1478309735	18066	0	25	English	Billing	Billing Details	Billing	BillBreakdown	ObjectNumeric	False	ItemAmount
1927	48404	421556	am Ms Hii Chieu Eng, 0198940405. Can you help me to check what is my overpaid amount that I have pay?<NL>Bsed on my record I have paid Rm 12.82 RM 29.90 RM 37.00 RM 50.00 and RM 30. So how much actually I have amount overpaid for my ac 201672458 ?<NL>anyone can assist?	1478310118	18066	0	47	English	Billing	Billing Details	Billing	BillBreakdown	ObjectNumeric	False	ItemAmount
1934	48551	422453	can u check my latest bill? i already paid on 1 nov. then i got massage my bill is rm 80 something	1478330363	18104	0	22	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
1934	48574	422489	so balance i hae to pay is 58.72 ?	1478331114	18104	0	8	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
1939	48694	423216	I would like to check which amount I should pay in the E-Bill.	1478347617	18138	0	13	English	Billing	Make Payment - Selfcare	Billing	BillOutstanding	ObjectName	False	WhichFieldToPay
1942	48745	423535	may i know my outstanding bill?	1478395844	18153	0	6	English	Billing	Billing Charges	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
1943	48755	423576	can u help me check do i owe redone money?	1478397480	18155	0	10	English	Billing	Billing Charges	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
1943	48760	423595	can u check for me how much do i owe redone? because I don't really understand the bill	1478397871	18155	0	18	English	Billing	Billing Charges	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
1943	48769	423610	so if the "total amount due" shows negative or zero means i don't have to pay any money is it?	1478398099	18155	0	20	English	Billing	Billing Charges	Billing	BillOutstanding	ObjectDefinition	True	WhichFieldToPay
1957	49052	426055	I see. That RM 33.54 is in November or October 1? I mean the bill..	1478499348	18279	0	14	English	Billing	Payment Status	Billing	BillOutstanding	ObjectTime	False	PayingMonth
1972	49414	429121	may i know my account total outstanding balance need to pay?	1478588080	18414	0	11	English	Billing	Billing Charges	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
1978	49535	430377	ANY OTHER OUTSTANDING .MY LAST BILL PLS .TQ :)	1478649422	18462	0	9	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
1986	49692	430651	good morning, how much i need to pay for the bill 01110756257 and its sub line 01110792162 ?	1478654918	18477	0	17	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
1986	49720	430707	my november bill doesnt show rm 1.45. 	1478655450	18477	0	6	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
1986	49721	430708	my november showed ... Balance Brought Forward 17.26 	1478655474	18477	0	8	English	Billing	Billing Details	Billing	BillBreakdown	ObjectDefinition	False	ItemDefinition
1986	49724	430712	how to know, how much i need to pay? please. sorry for the confusing.	1478655593	18477	0	14	English	Billing	Billing Details	Billing	BillOutstanding	ObjectName	False	WhichFieldToPay
1989	49797	431031	Why the total charge becomes RM 10.16 	1478661376	18492	0	6	English	Billing	Billing Details	Billing	BillOutstanding	Reason	False	WhyBillAmount
1992	49867	432055	Overdue my account, ada berepa lagi?	1478676164	18532	0	6	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
1994	49883	432089	HOW MUCH I NEED TO PAY MY BALANCE	1478677926	18534	0	8	English	Billing	Billing Charges	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
1994	49889	432096	CAN U TELL ME THE AMOUNT THAT I HAVE TO SETTLE	1478678449	18534	0	11	English	Billing	Billing Charges	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
1999	50027	433119	i want to check whether any outstanding balance that i need to pay for 0128727496 ?	1478743908	18576	0	15	English	Billing	Billing Charges	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
1999	50042	433141	so after pay the 73.78 . no more outstanding for my account	1478744369	18576	0	12	English	Billing	Billing Charges	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2000	50049	433637	with regards with account monthly commitment, i only has 7 line, 7 x rm 8 is rm 56 per mth<NL>but why is my bill always stated rm 72 per mth?	1478752242	18597	0	26	English	Billing	Billing Details	Billing	BillOutstanding	Reason	False	WhyBillAmount
2001	50109	434000	but i only have to pay for 1 month outstanding right?	1478759459	18616	0	11	English	Billing	Payment Status	Billing	BillOutstanding	ObjectTime	True	PayingMonth
2006	50239	434950	im hisham....just want to know my bill is RM 194.06 and status is barred	1478819481	18647	0	14	English	Billing	Unsuspend lines - (Within 50 days)	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2023	50717	437492	bill outstanding	1478938569	18749	0	2	English	Billing	Payment Status	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2023	50722	437497	how is the outstanding balance of 0123029876 ?	1478938611	18749	0	7	English	Billing	Payment Status	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2024	50764	437584	how much i have to pay	1478940522	18751	0	6	English	Billing	Unsuspend lines - (Within 50 days)	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2025	50821	437616	evening, which 1 do i need to pay? total amount due or balance brought forward?	1478941089	18754	0	15	English	Billing	Billing Charges	Billing	BillOutstanding	ObjectName	False	WhichFieldToPay
2025	50831	437638	but how is the balance brought forward is calculated	1478941327	18754	0	9	English	Billing	Billing Charges	Billing	BillBreakdown	ObjectDefinition	False	ItemDefinition
2025	50832	437642	why is the balance brought forward is 94.54 while the amount due is 33.09 	1478941372	18754	0	14	English	Billing	Billing Charges	Billing	BillOutstanding	Reason	False	WhyBillAmount
2026	50850	437900	is my outstanding RM 60.21 for both?	1478948181	18762	0	6	English	Billing	Payment Status	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2027	50862	438036	HI.MY NUMBER 0168096773 MORE CHARGE FROMSEP.OCT.	1478954327	18769	0	6	English	Billing	Billing Charges	Billing	BillOutstanding	Reason	False	WhyBillAmount
2053	51730	441320	Hi there. please tell my bill amount payable.<NL>my number is 010 - 8866142 	1479095274	18918	0	11	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2053	51735	441326	from the total of rm 183.06 there must be a minimum amount	1479095386	18918	0	11	English	Billing	Billing Details	Billing	None	None	False	None
2053	51743	441341	can tell me the 1 month amount'	1479095594	18918	0	7	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2054	51766	441356	Can I know how the sum of RM 6.89 come about?	1479095852	18919	0	10	English	Billing	Billing Details	Billing	BillOutstanding	Reason	False	WhyBillAmount
2061	51966	441755	i want to ask y my november bill is 29.96 ?	1479102472	18936	0	10	English	Billing	Billing Details	Billing	BillOutstanding	Reason	False	WhyBillAmount
2061	51971	441760	how about the SEP bill?	1479102609	18936	0	5	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2061	51972	441761	29.96 is OCT or include SEP AND OCT BILL?	1479102665	18936	0	9	English	Billing	Billing Details	Billing	BillOutstanding	ObjectTime	False	PayingMonth
2063	52015	441888	What is my bill ?	1479104552	18944	0	5	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2063	52022	441910	How much is my bill ?	1479104781	18944	0	6	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2085	52482	443869	morning <NL>just tu ask about the bill	1479171586	19038	0	7	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2085	52484	443874	now I need to pay november or fecember bills?	1479171610	19038	0	9	English	Billing	Billing Details	Billing	BillOutstanding	ObjectTime	False	PayingMonth
2099	52841	446113	why need to make full payment ?	1479189639	19136	0	7	English	Billing	Billing Details	Billing	BillOutstanding	Reason	False	PartialPayment
2102	52894	446506	Balance Brought Forward is RM 20 and Total Amount Due is RM 0. How much shall I pay. Actually the bill TM 20 has been paid last month.	1479194318	19155	0	26	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2103	52908	446524	hi..can u check my number..is there any unpaid bill.. 0172989974 	1479194507	19157	0	9	English	Billing	Billing Charges	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2107	53139	446807	and how much is my outstanding..?	1479196523	19167	0	6	English	Billing	Un-bar lines - Overdue Payment	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2117	53434	448318	can i know the balance that i need to pay for november?	1479212028	19231	0	12	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2117	53440	448340	because i went to pay my bill today and was told that my bill 120 ++ but form the message that i got i just need to pay 70 ++. so im a bit confuse here	1479212288	19231	0	34	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2126	53691	449345	can i check for my bill??<NL>account id :: 200659171 	1479263009	19278	0	9	English	Billing	Un-bar lines - Overdue Payment	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2149	54361	451579	HI, may i know my latest bill statement	1479286240	19378	0	8	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2151	54403	451693	so how about my outstanding bill	1479288081	19382	0	6	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2166	54731	452552	Hi <NL>can you check my outstanding balance ?	1479347225	19427	0	8	English	Billing	Un-bar lines - Increase CL from RM100 to RM150	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2182	55143	455483	Can help to check the balance?	1479452811	19555	0	6	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2184	55170	456345	HOW MANY DUE PAYMENT UNTIL FOR NOVEMBER	1479524269	19596	0	7	English	Billing	Billing Charges	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2193	55410	457191	May i know my nov bill	1479551585	19634	0	6	English	Billing	Un-bar lines - Overdue Payment	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2197	55517	457598	HI , MAY I KNOW MY TOTAL BILL PAYMENT HOW MUCH IS IT?	1479608223	19651	0	13	English	Billing	Billing Charges	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2198	55530	457712	How much I have to pay as of this day?	1479610913	19656	0	10	English	Billing	Billing Charges	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2201	55588	457927	Curent nov bil RM 10.73 	1479618229	19669	0	5	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2201	55597	457939	already check online bill... 10.73. 	1479618495	19669	0	4	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2210	55812	459706	Can you tell me what is my current outstanding?	1479706953	19748	0	9	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2216	55999	460752	Can u pls check how much total outstanding amount have to pay.tq	1479732777	19787	0	12	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2230	56411	462484	why RM 60.30 	1479807175	19860	0	2	English	Billing	Billing Details	Billing	BillOutstanding	Reason	False	WhyBillAmount
2238	56608	462893	HELLO, IM ALWAYS CONFUSE WITH THE BILL. CAN YOU CHECK FOR ME HOW MUCH DO I HAVE TO PAY?	1479859094	19879	0	19	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2238	56619	462904	so confirm that i dont have to pay anything for october til now?	1479859454	19879	0	13	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2247	56840	463789	which mean all the payment already done for 2016 Nov 1 ?	1479878118	19914	0	12	English	Billing	Payment Status	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2249	56879	463952	my bill for 2016 Nov 01 already paid?	1479881733	19924	0	8	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2263	57172	466243	can u check my current bill for ths mth	1479963845	20027	0	9	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2267	57313	466889	My statement is negative value.	1479972959	20054	0	5	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	BillOutstanding	Reason	False	WhyBillAmount
2272	57466	467426	Can check for me now I need to pay how much?is need to pay RM 14.50 ?	1479984399	20071	0	15	English	Billing	Billing Charges	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2276	57559	467902	hi. Im a bit confused on my bill for December. <NL>How much i must pay for my current bill.	1480039243	20092	0	19	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2276	57583	467964	how much is the latest bill	1480040125	20092	0	6	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2277	57608	468472	sorry, can check for me now I need to pay how much?	1480050551	20118	0	12	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2277	57619	468487	but I don't know I need pay how much	1480050753	20118	0	9	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2281	57733	468804	now i need to paid how much ?	1480057227	20133	0	8	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2283	57782	468797	Outstanding balance for account number 200086004 	1480057200	20136	0	6	English	Billing	Billing Charges	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2283	57794	468868	Ok. Thanks. This charge is date this month or next month?	1480057606	20136	0	11	English	Billing	Billing Charges	Billing	BillOutstanding	ObjectTime	False	PayingMonth
2285	57824	468957	how much i need to pay this month?<NL><NL>im confuse	1480058650	20139	0	9	English	Billing	Billing Charges	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2285	57829	468967	how much i need to pay this month?	1480058738	20139	0	8	English	Billing	Billing Charges	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2285	57835	468976	TOTAL AMOUNT DUE IS - 2.02 	1480058867	20139	0	5	English	Billing	Billing Charges	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2291	57980	469838	thanks, can i know currently how much my phone bill?	1480117926	20168	0	10	English	Billing	Increase credit limit	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2295	58115	470016	how much is my current outstanding bill?	1480123683	20176	0	7	English	Billing	Payment Status	Billing	BillBreakdown	ObjectNumeric	False	ItemAmount
2295	58123	470024	the 148 need to be pay at the end of the month right?	1480123756	20176	0	13	English	Billing	Payment Status	Billing	PaymentCycle	ObjectTime	True	WhenPaymentLastDay
2298	58209	470394	can you assist me to check if i have pending amount to pay for my last bill?	1480130865	20191	0	17	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2303	58390	471292	you mean if it happen in the same month? its already end of the month should be ok. you increase to 100 how much have i used?	1480146548	20230	0	27	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	BillBreakdown	ObjectNumeric	False	ItemAmount
2304	58402	471541	is my bill due for payment?	1480153694	20240	0	6	English	Billing	Billing Charges	Billing	PaymentCycle	ObjectTime	True	WhenPaymentLastDay
2309	58521	472029	Miss, can i know the exact amount of how much should I pay? This is because the my 1 year contract already ended on 14 november 2016 	1480212330	20260	0	27	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2312	58588	472148	how much is my current bills	1480215362	20265	0	6	English	Billing	Un-bar lines - Increase CL from RM150 to RM200	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2312	58599	472176	my bills should done...	1480215691	20265	0	4	English	Billing	Un-bar lines - Increase CL from RM150 to RM200	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2324	58921	473880	Which month i've missed payment? What is the date for latest payment that you mentionef?	1480293144	20338	0	15	English	Billing	Billing Charges	Billing	PaymentStatus	ObjectTime	False	LastPayment
2329	59014	474341	How much do I need to pay clear my bill?	1480301535	20361	0	10	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2329	59029	474360	is the amount of money i need to pay for this month is it	1480301875	20361	0	14	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2329	59037	474374	all i saw the total amount due is rm 2.60 	1480302029	20361	0	10	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2336	59206	475204	pls check on my last payment n what is te outstanding	1480311196	20395	0	11	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
