conversation_tagging_id	index_en	id	msg	time	chat_id	user_id	word count	Language	Preassigned Topic	Preassigned Subtopic	Topic_L1	Topic_L2	AnswerType	Confirmation	Scenario
2647	68086	525189	Hello , Would like to ask <NL>Customer ID 201289980. I already settled the bill..how come the status still barred?<NL>the balance still not yet deduct?	1481423102	22508	0	23	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	Reason	False	WhyStillBar
2647	68103	525206	how long will it take to unbarred?	1481423544	22508	0	7	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	ObjectTime	False	CheckUnbarTime
2649	68136	526621	I can't use Internet or Cal why 01110833923 	1481500777	22576	0	8	English	Billing	Payment Status	Billing	Barring	Reason	False	WhyBar
2651	68251	526895	I didn't receive my monthly phone bills. So now my phone numbers has been blocked!	1481509007	22586	0	15	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	None	False	LineStatus
2651	68258	526910	now both of my phone numbers are blocked:<NL> 0134883788 & 0164005311 	1481509197	22586	0	10	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	None	False	LineStatus
2654	68348	527626	why mu line barred	1481529258	22613	0	4	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	Reason	False	WhyBar
2654	68353	527633	i want to check, why my ine have been barred	1481529293	22613	0	10	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	Reason	False	WhyBar
2654	68362	527654	pls help unbarred now	1481529665	22613	0	4	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	Request	False	RequestUnbar
2657	68409	527860	I have made my payment and why is my number 0128877776 is barred? ?	1481537496	22626	0	14	English	Billing	Increase credit limit	Billing	Barring	Reason	False	WhyStillBar
2657	68419	527903	Can you why is my line is barred	1481537838	22626	0	8	English	Billing	Increase credit limit	Billing	Barring	Reason	False	WhyBar
2659	68468	528299	HI;NEED TO MAKE PAYMENT TO UNBAR MY LINE	1481550569	22646	0	8	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	None	False	HowUnbar
2659	68474	528311	how much must be remitted to have my line re-activated!	1481550654	22646	0	10	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	ObjectNumeric	False	CheckUnbarAmount
2659	68485	528341	how much must i pay now in order to reactivate my line?	1481551022	22646	0	12	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	ObjectNumeric	False	CheckUnbarAmount
2659	68509	528379	CHECK N REACTIVATE MY LINE IMMEDIATELY	1481551903	22646	0	6	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Request	False	RequestUnbar
2659	68518	528388	YES I NEED MY LINE UNSUSPENDED	1481552013	22646	0	6	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Request	False	RequestUnbar
2667	68687	529088	and redone is warning me service suspension	1481594252	22678	0	7	English	Billing	Auto Debit Application	Billing	Barring	None	False	LineStatus
2675	68843	530107	Hi, please help me check why my phone cannot call out & no internet?<NL>tq	1481611823	22736	0	14	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	Barring	ObjectName	False	WhyBar
2707	69705	534841	PLEASE Help un bar my ACCOUNT	1481716258	22940	0	6	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	Barring	Request	False	RequestUnbar
2710	69776	535166	unsuspend line	1481722532	22956	0	2	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Request	False	RequestUnbar
2714	69976	536279	can u check the min amount to pay for unbarred my line 0123858031 	1481761754	23007	0	13	English	Billing	Billing Details	Billing	Barring	ObjectNumeric	True	CheckUnbarAmount
2716	70035	536434	Can u check when the line can be unbarred??/	1481762793	23012	0	9	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	ObjectTime	False	CheckUnbarTime
2717	70050	536643	Payment done, please reactive	1481764322	23022	0	4	English	Billing	Billing Details	Billing	Barring	Request	False	RequestUnbar
2720	70099	536892	I would like to request for unbar my line so that I can make online payment	1481766318	23032	0	16	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	Request	False	RequestUnbar
2720	70119	536939	how to I make a payment	1481766534	23032	0	6	English	Billing	Un-bar lines - Overdue Payment	Billing	PaymentChannel	Procedure	False	HowPay
2720	70129	536961	If i can... i won't be talk to you right?	1481766691	23032	0	10	English	Billing	Un-bar lines - Overdue Payment	Billing	None	None	True	
2722	70202	537260	but i still cannot making call	1481769649	23039	0	6	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	None	False	LineStatus
2723	70216	537182	can u activate my number now	1481769303	23042	0	6	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	Request	True	RequestUnbar
2725	70266	537315	Barred line	1481769940	23048	0	2	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	None	False	LineStatus
2725	70270	537322	how long does it take to be unbarred?	1481769965	23048	0	8	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	ObjectTime	False	CheckUnbarTime
2726	70291	537395	MY redONE number already barred	1481770325	23052	0	5	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	None	False	LineStatus
2726	70296	537407	can you unbarred it	1481770359	23052	0	4	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Request	True	RequestUnbar
2728	70357	537564	may i know how much to pay.. can i pay only Dec bill to open barred	1481770952	23057	0	16	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	ObjectNumeric	True	CheckUnbarAmount
2728	70363	537663	could u open barred	1481771421	23057	0	4	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	Request	True	RequestUnbar
2729	70371	537539	Release line	1481770856	23058	0	2	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	Request	True	RequestUnbar
2729	70372	537543	hi i already make payment, can you assist to release the line	1481770873	23058	0	12	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	Request	True	RequestUnbar
2730	70393	537697	CAN U UNBLOCK MY BLOCK?	1481771500	23065	0	5	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	Request	True	RequestUnbar
2730	70404	537795	BUT IN MY MESSAGE THE BALANCE IS UNTIL 14 DEC	1481771882	23065	0	10	English	Billing	Un-bar lines - Overdue Payment	Billing	BillOutstanding	None	False	BillAmount
2732	70451	537868	CAN U UP MY LINE.. MY LINE HAS BEEN BARRED	1481772269	23069	0	10	English	Billing	Payment Status	Billing	Barring	Request	True	RequestUnbar
2732	70463	537924	how soon I can get the sms	1481772551	23069	0	7	English	Billing	Payment Status	Billing	PaymentStatus	ObjectTime	False	ConfirmPaymentReceived
2740	70683	539535	what it is mean?	1481786561	23134	0	4	English	Billing	Un-bar lines - Overdue Payment	Billing	None	ObjectDefinition	False	
2743	70774	539857	how about my sub line ?	1481788673	23143	0	6	English	Billing	Payment Status	Billing	None	ObjectName	False	
2743	70777	539866	which is?	1481788750	23143	0	2	English	Billing	Payment Status	Billing	None	ObjectName	False	
2743	70785	539886	just dont touch my both line untill 14 jan 2017 	1481788920	23143	0	10	English	Billing	Payment Status	Billing	None	Request	False	
2743	70813	540016	just dont touch my both line and unbar back the line	1481790068	23143	0	11	English	Billing	Payment Status	Billing	Barring	Request	False	RequestUnbar
2744	70874	539752	line reactivate	1481788021	23145	0	2	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	Request	False	RequestUnbar
2744	70885	539882	is it mean i have to pay all 293.33 to unbarred ?	1481788903	23145	0	12	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	ObjectNumeric	True	CheckUnbarAmount
2747	70928	539956	sorry why still cant call? need to active anything?	1481789527	23150	0	9	English	Billing	Make Payment - Selfcare	Billing	Barring	Reason	True	WhyBar
2750	71002	540056	hi, i have paid all the bill, but the status still in suspended.	1481790330	23156	0	13	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	None	False	LineStatus
2751	71025	540166	hai there<NL>could you please unbarred my mobile since i already made the payment?	1481790929	23160	0	13	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	Request	True	RequestUnbar
2751	71034	540206	could you please unbarred my number urgent	1481791125	23160	0	7	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	Request	True	RequestUnbar
2754	71116	540492	hi is my line being bared?	1481792695	23173	0	6	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	ObjectName	True	LineStatus
2757	71189	540757	I want to ask my line was barred but I just made payment this afternoon via M 2 u online for 45.15 	1481797149	23188	0	20	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	None	False	LineStatus
2757	71200	540822	previous case also i did not pay full amount but they unbar my line	1481798486	23188	0	14	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	None	False	LineStatus
2757	71201	540826	but why the latest bill 45.13 they given me time until 31 dec to make payment as on the bill???	1481798574	23188	0	19	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	Reason	False	WhyBar
2758	71210	541120	My no barred from call. Already paid this morning usng maybsnk 2 u.	1481806125	23207	0	11	English	Billing	Payment Status	Billing	Barring	None	False	LineStatus
2758	71223	541144	Rm 150 	1481806569	23207	0	2	English	Billing	Payment Status	Billing	None	None	False	
2762	71300	541428	I already paid yesterday, why line being barred?	1481810155	23223	0	8	English	Billing	Payment Status	Billing	Barring	Reason	False	WhyStillBar
2762	71314	541468	Yup, i just made payment on 14 dec , why today yor system captured.	1481810491	23223	0	14	English	Billing	Payment Status	Billing	PaymentStatus	Reason	False	WhyNotUpdated
2763	71335	541727	May i know when i can use my line	1481812235	23240	0	9	English	Billing	Payment Status	Billing	Barring	ObjectTime	False	CheckUnbarTime
2764	71362	542202	HOW TO REACTIVE LINE?	1481815175	23263	0	4	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	Procedure	False	HowUnbar
2764	71367	542243	how to reactive my line that is currently being suspended?	1481815471	23263	0	10	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	Procedure	False	HowUnbar
2764	71371	542265	OK when is the deadline bfor the line is totally cut off	1481815634	23263	0	12	English	Billing	Un-bar lines - Overdue Payment	Billing	PaymentCycle	ObjectTime	False	WhenPaymentLastDay
2764	71375	542293	and pls unbared it for me tq	1481815805	23263	0	7	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	Request	False	RequestUnbar
2765	71384	542300	Why my line is still barred	1481815929	23265	0	6	English	Billing	Billing Details	Billing	Barring	Reason	False	WhyStillBar
2765	71393	542325	why my line is still barred	1481816148	23265	0	6	English	Billing	Billing Details	Billing	Barring	Reason	False	WhyStillBar
2765	71402	542361	than why is it barred	1481816335	23265	0	5	English	Billing	Billing Details	Billing	Barring	Reason	False	WhyBar
2765	71407	542381	Why do i need to settle the full bill to unbarred	1481816475	23265	0	11	English	Billing	Billing Details	Billing	Barring	Reason	False	CheckUnbarAmount
2767	71452	542528	can u check waht status for my no?<NL> 01110812114 	1481843296	23273	0	8	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	ObjectName	True	LineStatus
2767	71453	542531	i already pay the bill but why i get barred today	1481843325	23273	0	11	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	Reason	False	WhyBar
2769	71510	542691	I want to know why my number is not in service any more.	1481846406	23280	0	13	English	Billing	Billing Details	Billing	Barring	Reason	False	WhyBar
2773	71618	543891	Please check my line was barred	1481854401	23332	0	6	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	Reason	False	WhyBar
2773	71619	543893	and how much i need to pay inorder to open back	1481854418	23332	0	11	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	ObjectNumeric	False	CheckUnbarAmount
2774	71650	543982	morning, my line has been barred. what is my minimum payment to get back my line ASAP? tq	1481855304	23334	0	18	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	ObjectNumeric	False	CheckUnbarAmount
2776	71702	544155	just noticed my call has being barred	1481856640	23339	0	7	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	Barring	None	False	LineStatus
2776	71711	544171	only for this month, ?	1481856729	23339	0	5	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	None	ObjectName	True	
2781	71831	545135	How much min pymrnt cn I py	1481867127	23384	0	7	English	Billing	Un-bar lines - Overdue Payment	Billing	None	ObjectNumeric	False	None
2781	71840	545154	Cn u help me to open my line	1481867423	23384	0	8	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	Request	True	RequestUnbar
2781	71841	545157	Minimum pyment how much cn I pay	1481867449	23384	0	7	English	Billing	Un-bar lines - Overdue Payment	Billing	None	ObjectNumeric	False	
2782	71854	545439	Can I know about my phone coverage is active or not?	1481871428	23397	0	11	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	ObjectName	True	LineStatus
2782	71868	545456	I got the message to pay around rm 250 ++ before 1 january and how u can barred before 1 january and I dont have any message to make a payment before 15 hb december???????!!!!!!	1481871676	23397	0	32	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	Reason	False	WhyBar
2792	72087	547170	When will my line unbarred?	1481898589	23475	0	5	English	Billing	Un-bar lines - Increase CL from RM100 to RM150	Billing	Barring	ObjectTime	False	CheckUnbarTime
2793	72112	547234	1 of my line is get barred	1481899205	23478	0	7	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	Barring	None	False	LineStatus
2795	72252	547580	Hi can you help me check how much i need to pay for the outstanding to active my account?	1481902405	23487	0	19	English	Billing	Billing Details	Billing	Barring	ObjectNumeric	False	CheckUnbarAmount
2797	72307	547905	but why need fo barred in going call and sms?	1481936506	23500	0	10	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Reason	False	WhyBar
2797	72317	547915	i hope you can help me, not open for outgoing call and sms but only for in going call and sms, that all..	1481936670	23500	0	23	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Request	False	RequestUnbar
2798	72333	548937	hi,i've made my bill payment yesterday but i still cant use my number dialing out to others	1481955392	23544	0	17	English	Billing	Payment Channel	Billing	Barring	Reason	False	LineStatus
2802	72438	549274	Looks like i cannot use my line	1481966303	23560	0	7	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	Reason	False	LineStatus
2802	72441	549278	what is the minimum i can pay to unbarr my line	1481966362	23560	0	11	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	ObjectNumeric	False	CheckUnbarAmount
2803	72454	549301	My total amount due is 185.51. but today i paid rm 96.00. can redone unbar my line	1481966664	23563	0	16	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	Request	True	RequestUnbar
2805	72492	549512	I have transferred my payment <NL>Can unblock my phone line?	1481971900	23573	0	10	English	Billing	Billing Details	Billing	Barring	Request	True	RequestUnbar
2806	72513	549927	Hi need help to re- activate my suspended phone line	1481979312	23592	0	10	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Request	False	RequestUnbar
2809	72608	550280	Hi..my phone was barred. I have paid the bill rm 50. but still barred. Could you assist me? Tq	1481985664	23609	0	17	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	Request	True	RequestUnbar
2809	72617	550296	Meaning that i have to pay all the bill include december?	1481985851	23609	0	11	English	Billing	Un-bar lines - Overdue Payment	Billing	BillOutstanding	ObjectName	True	WhichFieldToPay
2809	72622	550304	If i pay the bill, how long it takes to be unbarred?	1481985979	23609	0	12	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	ObjectTime	False	CheckUnbarTime
2815	72766	551517	Hi. My line was barred recently and I already cleared the payment. May I know how long it takes before i could use my line again?	1482041872	23662	0	26	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	Barring	ObjectTime	True	CheckUnbarTime
2817	72849	551717	help me to expediate it if you can	1482046526	23669	0	8	English	Billing	Payment Status	Billing	None	Request	False	
2818	72858	551722	hi, i have already paid my bill using m 2 u but my number is still barred	1482046690	23671	0	15	English	Billing	Payment Status	Billing	Barring	Reason	False	WhyStillBar
2818	72861	551732	hi, i would like to unbar my number please.	1482046742	23671	0	9	English	Billing	Payment Status	Billing	Barring	Request	False	RequestUnbar
2821	72934	551941	so when my line will be activated	1482053121	23681	0	7	English	Billing	Payment Status	Billing	Barring	ObjectTime	False	CheckUnbarTime
2821	72939	551948	so when?	1482053239	23681	0	2	English	Billing	Payment Status	Billing	None	ObjectTime	False	
2821	72949	551971	my question is simple... when my line wil be activated !!	1482053503	23681	0	11	English	Billing	Payment Status	Billing	Barring	ObjectTime	False	CheckUnbarTime
2821	72952	551979	i repeat my question.. when my line wil be activated??	1482053567	23681	0	10	English	Billing	Payment Status	Billing	Barring	ObjectTime	False	CheckUnbarTime
2825	73026	552350	My Line barred	1482069687	23700	0	3	English	Billing	Payment Status	Billing	Barring	None	False	LineStatus
2825	73029	552356	i have make my payment on Saturday	1482069756	23700	0	7	English	Billing	Payment Status	Billing	PaymentStatus	None	False	LastPayment
2829	73158	553644	why barred my oline	1482120495	23755	0	4	English	Billing	Billing Charges	Billing	Barring	Reason	False	WhyBar
2835	73305	554154	Once I make the payment, will my phone number be immediately unlocked?	1482128579	23776	0	12	English	Billing	Make Payment - Selfcare	Billing	Barring	ObjectName	True	CheckUnbarTime
2838	73401	554254	Please active my phone..	1482129947	23782	0	4	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Request	False	RequestUnbar
2838	73406	554280	my phone is 011 - 10628831 paid already RM 195 	1482130133	23782	0	7	English	Billing	Unsuspend lines - (Within 50 days)	Billing	PaymentStatus	None	False	ConfirmPaymentReceived
2847	73639	555182	WHY MY ACCOUNT WAS BARRED	1482144114	23817	0	5	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	Barring	Reason	False	WhyBar
2847	73655	555207	so wht should i do	1482144428	23817	0	5	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	Barring	Procedure	False	HowUnbar
2852	73790	555309	kindly activate my phone. already paid just kow	1482146608	23825	0	8	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	Request	False	RequestUnbar
2855	73885	555509	oh really. I thought that if I paid for 1 month bill it is enough to activate my line.	1482150910	23830	0	19	English	Billing	Billing Details	Billing	Barring	ObjectNumeric	True	CheckUnbarAmount
2856	73899	555760	i have paid the bill. pls activate my line that barred	1482154669	23840	0	11	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	Request	False	RequestUnbar
2861	74008	555955	pls reconnect	1482159051	23849	0	2	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	Request	False	RequestUnbar
2866	74119	557166	hi,my line is barred, can i active my line again ?	1482206648	23901	0	11	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Request	False	RequestUnbar
2868	74164	557719	Why I payed my bill juz now,but still can't active my phone??	1482214599	23923	0	12	English	Billing	Payment Status	Billing	Barring	Reason	False	WhyStillBar
2868	74180	557744	after that I make transactions,but still can't active my phone	1482214919	23923	0	10	English	Billing	Payment Status	Billing	Barring	Reason	False	WhyStillBar
2868	74186	557766	U means that by cash can directly activate?	1482215094	23923	0	8	English	Billing	Payment Status	Billing	Barring	ObjectTime	True	CheckUnbarTime
2868	74187	557769	if by jompay need take some time??	1482215113	23923	0	7	English	Billing	Payment Status	Billing	Barring	ObjectTime	True	CheckUnbarTime
2872	74378	558349	I have paid my bills and I need assistance to reactivate my line	1482224833	23944	0	13	English	Billing	Un-bar lines - Increase CL from RM100 to RM150	Billing	Barring	Request	False	RequestUnbar
2875	74511	558633	Seek for your help to unblock my line.	1482229796	23955	0	8	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	Request	False	RequestUnbar
2875	74528	558702	meaning if there is no sms notification, my line will still under bar status?	1482230315	23955	0	14	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	ObjectName	True	LineStatus
2876	74539	558703	hello...how come my sim no service?	1482230317	23958	0	6	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Reason	False	WhyBar
2876	74558	558790	what problem	1482231299	23958	0	2	English	Billing	Unsuspend lines - (Within 50 days)	Billing	None	ObjectName	False	
2876	74563	558798	so can actice it?	1482231400	23958	0	4	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Procedure	True	HowUnbar
2876	74566	558801	so how can i active it	1482231420	23958	0	6	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Procedure	False	HowUnbar
2876	74569	558806	so need pay more RM 10 ?	1482231472	23958	0	5	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	ObjectNumeric	True	CheckUnbarAmount
2876	74570	558809	how come suddenly my line is in Suspended (Barred)	1482231494	23958	0	9	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Reason	False	WhyBar
2876	74578	558824	so u will help me proceed to unsuspend right?	1482231616	23958	0	9	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Request	True	RequestUnbar
2879	74660	559052	why barred my line again?	1482237712	23974	0	5	English	Billing	Un-bar lines - Increase CL from RM100 to RM150	Billing	Barring	Reason	False	WhyBar
2879	74666	559124	why barred my line again?i ald settled my december bill.	1482238599	23974	0	10	English	Billing	Un-bar lines - Increase CL from RM100 to RM150	Billing	Barring	Reason	False	WhyStillBar
2879	74674	559139	why barred my line?	1482238788	23974	0	4	English	Billing	Un-bar lines - Increase CL from RM100 to RM150	Billing	Barring	Reason	False	WhyBar
2882	74859	559501	hi, I've already made a payment which is RM 120 but I still cant call out	1482244117	23993	0	15	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	Barring	Reason	False	WhyStillBar
2882	74876	559554	so i cant call out now until next month?	1482244850	23993	0	9	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	Barring	ObjectTime	True	LineStatus
2886	74966	560013	hai, i just paid my bill and im wondering how long for it to be unbarred?	1482284210	24019	0	16	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	ObjectTime	False	CheckUnbarTime
2888	75062	560812	So, any other way for me to unbarred my line?	1482293116	24046	0	10	English	Billing	Payment Status	Billing	Barring	ObjectName	True	HowUnbar
2889	75107	561030	Why I cannot make a phone call?yesterday I already pay my bills	1482295768	24055	0	12	English	Billing	Billing Details	Billing	Barring	Reason	False	WhyStillBar
2889	75126	561090	Ok later I will try to pay online . How long will be taken to reconnect back my line?	1482296973	24055	0	19	English	Billing	Billing Details	Billing	Barring	ObjectTime	False	CheckUnbarTime
2894	75225	561524	to day also my phone get barred and ask me to payment another 185 	1482304935	24075	0	14	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	Barring	None	False	LineStatus
2894	75241	561579	then how much should i pay?	1482305262	24075	0	6	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2894	75243	561584	what should i do?	1482305294	24075	0	4	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	None	Procedure	False	
2904	75656	562785	Hi, may i know how much i hv to pay to unbar my line. Number is 0182694073 	1482322748	24120	0	17	English	Billing	Billing Details	Billing	Barring	ObjectNumeric	True	CheckUnbarAmount
2904	75668	562806	Or do i need to call cs to unbar?	1482323173	24120	0	9	English	Billing	Billing Details	Billing	Barring	Procedure	True	HowUnbar
2904	75671	562815	So it will unbar immidiately?	1482323253	24120	0	5	English	Billing	Billing Details	Billing	Barring	ObjectTime	True	CheckUnbarTime
2907	75745	563024	My number still not reconnected yet	1482326081	24130	0	6	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Reason	False	LineStatus
2907	75756	563041	my number still suspended after i made payment	1482326196	24130	0	8	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Reason	False	LineStatus
2909	75815	563119	My line been blocked. I already do payment but still blocked	1482326905	24134	0	11	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	Barring	Reason	False	LineStatus
2909	75831	563180	I already pay now. Can unbar now?	1482327504	24134	0	7	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	Barring	Request	True	RequestUnbar
2909	75833	563189	Yes. When can I use it?	1482327604	24134	0	6	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	Barring	ObjectTime	False	CheckUnbarTime
2909	75837	563210	When exceeded limit and we already pay and red 1 also acknowledged receive payment. Why not automatically connect back the line. Is too trouble with it	1482327798	24134	0	26	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	Barring	Reason	True	CheckUnbarTime
2910	75853	563322	can you unbarred my account?	1482329346	24144	0	5	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Request	True	RequestUnbar
2911	75895	563398	Yup, i mean if i make a payment now. Can u open my line back shortly ?	1482330561	24145	0	17	English	Billing	Payment Status	Billing	Barring	Request	True	RequestUnbar
2919	76111	564949	My line been barred, make payment on 20 / 12 / 2016 of RM 74.55. Please activate back my line as soon as possible. My phone number is 0162630026 and my last 4 digits IC number is 5470. <NL>Thank you.	1482386928	24215	0	34	English	Billing	Billing Details	Billing	Barring	Request	False	RequestUnbar
2932	76442	566483	Dear redone team.<NL>I have made payment about 1 hour ago,however I still couldnt make any call nor login to internet my phone number is 011 - 10522489. <NL><NL>Thank you.	1482418708	24291	0	26	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	Barring	Reason	False	LineStatus
2932	76460	566509	May i know when the line will be unbarred	1482419280	24291	0	9	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	Barring	ObjectTime	True	CheckUnbarTime
2939	76638	567309	Hey. Why is my line blocked when my amount due is only rm 29 ?	1482462429	24329	0	13	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	Barring	Reason	False	WhyBar
2946	76779	568420	My line still barred...i make payment yesterday 22 dec 2016 in morning by jompay...please check asap .my redone no. 0132987171 	1482489743	24380	0	20	English	Billing	Payment Status	Billing	Barring	Reason	False	LineStatus
2949	76853	568924	Pls connect my line , I already make payment . My number 0187882553 	1482502559	24403	0	13	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	Request	False	RequestUnbar
2953	76919	569127	hi. i've already made the payment but my line hasn't been reconnected yet. i've already restart my phone multiple times, but still failed. pls assist	1482507844	24413	0	25	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	Request	False	RequestUnbar
2954	76937	569607	hello, please active my number	1482551633	24432	0	5	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Request	False	RequestUnbar
2956	76999	569970	MY LINE IS UNACTIVE...HOW TO ACTIVE MY LINE???	1482563588	24451	0	8	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Procedure	False	HowUnbar
2960	77080	570609	I already paid my bill, why still do not reconnect back my line?	1482581255	24475	0	13	English	Billing	Payment Status	Billing	Barring	Reason	False	WhyStillBar
2960	77120	570650	means once the payment reflect to you account, then without any statement or anything you will reconnect back my account right?	1482582644	24475	0	21	English	Billing	Payment Status	Billing	Barring	Procedure	True	HowUnbar
2960	77123	570653	how long the transaction will take to reflect to your account?	1482582719	24475	0	11	English	Billing	Payment Status	Billing	Barring	ObjectTime	False	CheckUnbarTime
2961	77144	570734	Hi, this number 012 5881768 the line has been barred. Kindly check and revert. Main line 012 - 4733483 	1482586708	24478	0	17	English	Billing	Un-bar lines - Increase CL from RM100 to RM150	Billing	Barring	ObjectName	False	LineStatus
2962	77171	570762	Cannot make outgoing call	1482587464	24480	0	4	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	Barring	None	False	LineStatus
2969	77360	571113	i have been transfer payment to my account last night ,how come my i still cannt even call,sms,and wehcat whatsapp	1482629017	24495	0	20	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	Barring	ObjectName	False	WhyStillBar
2969	77371	571124	i still need to top up more RM 50 to cover?	1482629478	24495	0	10	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	Barring	ObjectNumeric	True	CheckUnbarAmount
